ClePrimaire;dateProd;codeINSEE;QuantiteProd;typeProd
;2019-07;24;0;fioul
;2019-08;24;0;fioul
;2019-09;24;0;fioul
;2019-10;24;0;fioul
;2019-11;24;0;fioul
;2019-12;24;0;fioul
;2014-01;27;0;fioul
;2014-02;27;0;fioul
;2014-03;27;0;fioul
;2014-04;27;0;fioul
;2014-05;27;0;fioul
;2014-06;27;0;fioul
;2014-07;27;0;fioul
;2014-08;27;0;fioul
;2014-09;27;0;fioul
;2014-10;27;0;fioul
;2014-11;27;0;fioul
;2014-12;27;0;fioul
;2015-01;27;0;fioul
;2015-02;27;0;fioul
;2015-03;27;0;fioul
;2015-04;27;0;fioul
;2015-05;27;0;fioul
;2015-06;27;0;fioul
;2015-07;27;0;fioul
;2015-08;27;0;fioul
;2015-09;27;0;fioul
;2015-10;27;0;fioul
;2015-11;27;0;fioul
;2015-12;27;0;fioul
;2016-01;27;0;fioul
;2016-02;27;0;fioul
;2016-03;27;0;fioul
;2016-04;27;0;fioul
;2016-05;27;2;fioul
;2016-06;27;0;fioul
;2016-07;27;0;fioul
;2016-08;27;0;fioul
;2016-09;27;0;fioul
;2016-10;27;0;fioul
;2016-11;27;0;fioul
;2016-12;27;0;fioul
;2017-01;27;1;fioul
;2017-02;27;1;fioul
;2017-03;27;1;fioul
;2017-04;27;0;fioul
;2017-05;27;1;fioul
;2017-06;27;0;fioul
;2017-07;27;0;fioul
;2017-08;27;0;fioul
;2017-09;27;0;fioul
;2017-10;27;0;fioul
;2017-11;27;0;fioul
;2017-12;27;0;fioul
;2018-01;27;0;fioul
;2018-02;27;0;fioul
;2018-03;27;0;fioul
;2018-04;27;0;fioul
;2018-05;27;0;fioul
;2018-06;27;0;fioul
;2018-07;27;0;fioul
;2018-08;27;0;fioul
;2018-09;27;0;fioul
;2018-10;27;0;fioul
;2018-11;27;0;fioul
;2018-12;27;0;fioul
;2019-01;27;1;fioul
;2019-02;27;1;fioul
;2019-03;27;1;fioul
;2019-04;27;0;fioul
;2019-05;27;0;fioul
;2019-06;27;0;fioul
;2019-07;27;0;fioul
;2019-08;27;0;fioul
;2019-09;27;0;fioul
;2019-10;27;0;fioul
;2019-11;27;0;fioul
;2019-12;27;0;fioul
;2014-01;28;43;fioul
;2014-02;28;43;fioul
;2014-03;28;44;fioul
;2014-04;28;44;fioul
;2014-05;28;42;fioul
;2014-06;28;39;fioul
;2014-07;28;43;fioul
;2014-08;28;41;fioul
;2014-09;28;36;fioul
;2014-10;28;33;fioul
;2014-11;28;33;fioul
;2014-12;28;34;fioul
;2015-01;28;57;fioul
;2015-02;28;47;fioul
;2015-03;28;46;fioul
;2015-04;28;49;fioul
;2015-05;28;50;fioul
;2015-06;28;57;fioul
;2015-07;28;49;fioul
;2015-08;28;48;fioul
;2015-09;28;48;fioul
;2015-10;28;44;fioul
;2015-11;28;53;fioul
;2015-12;28;52;fioul
;2016-01;28;41;fioul
;2016-02;28;37;fioul
;2016-03;28;41;fioul
;2016-04;28;41;fioul
;2016-05;28;42;fioul
;2016-06;28;39;fioul
;2016-07;28;34;fioul
;2016-08;28;37;fioul
;2016-09;28;33;fioul
;2016-10;28;32;fioul
;2016-11;28;36;fioul
;2016-12;28;42;fioul
;2017-01;28;44;fioul
;2017-02;28;37;fioul
;2017-03;28;42;fioul
;2017-04;28;39;fioul
;2017-05;28;38;fioul
;2017-06;28;37;fioul
;2017-07;28;40;fioul
;2017-08;28;36;fioul
;2017-09;28;36;fioul
;2017-10;28;31;fioul
;2017-11;28;30;fioul
;2017-12;28;34;fioul
;2018-01;28;31;fioul
;2018-02;28;28;fioul
;2018-03;28;31;fioul
;2018-04;28;25;fioul
;2018-05;28;31;fioul
;2018-06;28;22;fioul
;2018-07;28;23;fioul
;2018-08;28;30;fioul
;2018-09;28;30;fioul
;2018-10;28;30;fioul
;2018-11;28;26;fioul
;2018-12;28;36;fioul
;2019-01;28;42;fioul
;2019-02;28;37;fioul
;2019-03;28;38;fioul
;2019-04;28;35;fioul
;2019-05;28;25;fioul
;2019-06;28;23;fioul
;2019-07;28;29;fioul
;2019-08;28;29;fioul
;2019-09;28;25;fioul
;2019-10;28;18;fioul
;2019-11;28;26;fioul
;2019-12;28;25;fioul
;2014-01;32;0;fioul
;2014-02;32;0;fioul
;2014-03;32;0;fioul
;2014-04;32;0;fioul
;2014-05;32;0;fioul
;2014-06;32;0;fioul
;2014-07;32;0;fioul
;2014-08;32;0;fioul
;2014-09;32;0;fioul
;2014-10;32;0;fioul
;2014-11;32;1;fioul
;2014-12;32;4;fioul
;2015-01;32;2;fioul
;2015-02;32;1;fioul
;2015-03;32;1;fioul
;2015-04;32;1;fioul
;2015-05;32;1;fioul
;2015-06;32;0;fioul
;2015-07;32;0;fioul
;2015-08;32;0;fioul
;2015-09;32;2;fioul
;2015-10;32;1;fioul
;2015-11;32;4;fioul
;2015-12;32;2;fioul
;2016-01;32;2;fioul
;2016-02;32;1;fioul
;2016-03;32;1;fioul
;2016-04;32;1;fioul
;2016-05;32;1;fioul
;2016-06;32;1;fioul
;2016-07;32;0;fioul
;2016-08;32;0;fioul
;2016-09;32;2;fioul
;2016-10;32;1;fioul
;2016-11;32;4;fioul
;2016-12;32;3;fioul
;2017-01;32;2;fioul
;2017-02;32;1;fioul
;2017-03;32;2;fioul
;2017-04;32;1;fioul
;2017-05;32;1;fioul
;2017-06;32;0;fioul
;2017-07;32;0;fioul
;2017-08;32;0;fioul
;2017-09;32;2;fioul
;2017-10;32;1;fioul
;2017-11;32;4;fioul
;2017-12;32;3;fioul
;2018-01;32;0;fioul
;2018-02;32;0;fioul
;2018-03;32;0;fioul
;2018-04;32;0;fioul
;2018-05;32;0;fioul
;2018-06;32;0;fioul
;2018-07;32;0;fioul
;2018-08;32;0;fioul
;2018-09;32;0;fioul
;2018-10;32;0;fioul
;2018-11;32;3;fioul
;2018-12;32;6;fioul
;2019-01;32;7;fioul
;2019-02;32;7;fioul
;2019-03;32;7;fioul
;2019-04;32;1;fioul
;2019-05;32;1;fioul
;2019-06;32;0;fioul
;2019-07;32;0;fioul
;2019-08;32;0;fioul
;2019-09;32;2;fioul
;2019-10;32;1;fioul
;2019-11;32;9;fioul
;2019-12;32;9;fioul
;2014-01;44;0;fioul
;2014-02;44;0;fioul
;2014-03;44;0;fioul
;2014-04;44;0;fioul
;2014-05;44;0;fioul
;2014-06;44;0;fioul
;2014-07;44;0;fioul
;2014-08;44;0;fioul
;2014-09;44;0;fioul
;2014-10;44;0;fioul
;2014-11;44;0;fioul
;2014-12;44;1;fioul
;2015-01;44;4;fioul
;2015-02;44;4;fioul
;2015-03;44;4;fioul
;2015-04;44;2;fioul
;2015-05;44;4;fioul
;2015-06;44;3;fioul
;2015-07;44;3;fioul
;2015-08;44;3;fioul
;2015-09;44;3;fioul
;2015-10;44;3;fioul
;2015-11;44;4;fioul
;2015-12;44;4;fioul
;2016-01;44;11;fioul
;2016-02;44;11;fioul
;2016-03;44;10;fioul
;2016-04;44;7;fioul
;2016-05;44;8;fioul
;2016-06;44;8;fioul
;2016-07;44;8;fioul
;2016-08;44;7;fioul
;2016-09;44;8;fioul
;2016-10;44;6;fioul
;2016-11;44;8;fioul
;2016-12;44;8;fioul
;2017-01;44;10;fioul
;2017-02;44;9;fioul
;2017-03;44;10;fioul
;2017-04;44;7;fioul
;2017-05;44;8;fioul
;2017-06;44;5;fioul
;2017-07;44;5;fioul
;2017-08;44;8;fioul
;2017-09;44;8;fioul
;2017-10;44;9;fioul
;2017-11;44;9;fioul
;2017-12;44;10;fioul
;2018-01;44;2;fioul
;2018-02;44;4;fioul
;2018-03;44;3;fioul
;2018-04;44;4;fioul
;2018-05;44;3;fioul
;2018-06;44;1;fioul
;2018-07;44;1;fioul
;2018-08;44;2;fioul
;2018-09;44;2;fioul
;2018-10;44;3;fioul
;2018-11;44;4;fioul
;2018-12;44;6;fioul
;2019-01;44;10;fioul
;2019-02;44;10;fioul
;2019-03;44;11;fioul
;2019-04;44;7;fioul
;2019-05;44;8;fioul
;2019-06;44;5;fioul
;2019-07;44;5;fioul
;2019-08;44;8;fioul
;2019-09;44;8;fioul
;2019-10;44;8;fioul
;2019-11;44;11;fioul
;2019-12;44;13;fioul
;2014-01;52;18;fioul
;2014-02;52;18;fioul
;2014-03;52;18;fioul
;2014-04;52;14;fioul
;2014-05;52;14;fioul
;2014-06;52;17;fioul
;2014-07;52;14;fioul
;2014-08;52;12;fioul
;2014-09;52;14;fioul
;2014-10;52;45;fioul
;2014-11;52;26;fioul
;2014-12;52;16;fioul
;2015-01;52;47;fioul
;2015-02;52;24;fioul
;2015-03;52;24;fioul
;2015-04;52;20;fioul
;2015-05;52;15;fioul
;2015-06;52;10;fioul
;2015-07;52;19;fioul
;2015-08;52;14;fioul
;2015-09;52;12;fioul
;2015-10;52;32;fioul
;2015-11;52;22;fioul
;2015-12;52;25;fioul
;2016-01;52;38;fioul
;2016-02;52;31;fioul
;2016-03;52;44;fioul
;2016-04;52;12;fioul
;2016-05;52;15;fioul
;2016-06;52;16;fioul
;2016-07;52;14;fioul
;2016-08;52;8;fioul
;2016-09;52;13;fioul
;2016-10;52;17;fioul
;2016-11;52;72;fioul
;2016-12;52;32;fioul
;2017-01;52;180;fioul
;2017-02;52;23;fioul
;2017-03;52;29;fioul
;2017-04;52;10;fioul
;2017-05;52;13;fioul
;2017-06;52;9;fioul
;2017-07;52;15;fioul
;2017-08;52;14;fioul
;2017-09;52;17;fioul
;2017-10;52;29;fioul
;2017-11;52;29;fioul
;2017-12;52;32;fioul
;2018-01;52;13;fioul
;2018-02;52;41;fioul
;2018-03;52;31;fioul
;2018-04;52;7;fioul
;2018-05;52;8;fioul
;2018-06;52;13;fioul
;2018-07;52;12;fioul
;2018-08;52;12;fioul
;2018-09;52;11;fioul
;2018-10;52;14;fioul
;2018-11;52;20;fioul
;2018-12;52;19;fioul
;2019-01;52;23;fioul
;2019-02;52;20;fioul
;2019-03;52;22;fioul
;2019-04;52;18;fioul
;2019-05;52;10;fioul
;2019-06;52;8;fioul
;2019-07;52;13;fioul
;2019-08;52;9;fioul
;2019-09;52;8;fioul
;2019-10;52;9;fioul
;2019-11;52;12;fioul
;2019-12;52;13;fioul
;2014-01;53;0;fioul
;2014-02;53;1;fioul
;2014-03;53;1;fioul
;2014-04;53;0;fioul
;2014-05;53;1;fioul
;2014-06;53;0;fioul
;2014-07;53;1;fioul
;2014-08;53;0;fioul
;2014-09;53;0;fioul
;2014-10;53;3;fioul
;2014-11;53;0;fioul
;2014-12;53;0;fioul
;2015-01;53;0;fioul
;2015-02;53;3;fioul
;2015-03;53;2;fioul
;2015-04;53;2;fioul
;2015-05;53;0;fioul
;2015-06;53;2;fioul
;2015-07;53;1;fioul
;2015-08;53;0;fioul
;2015-09;53;0;fioul
;2015-10;53;0;fioul
;2015-11;53;1;fioul
;2015-12;53;0;fioul
;2016-01;53;0;fioul
;2016-02;53;0;fioul
;2016-03;53;0;fioul
;2016-04;53;1;fioul
;2016-05;53;0;fioul
;2016-06;53;1;fioul
;2016-07;53;0;fioul
;2016-08;53;0;fioul
;2016-09;53;1;fioul
;2016-10;53;1;fioul
;2016-11;53;4;fioul
;2016-12;53;1;fioul
;2017-01;53;16;fioul
;2017-02;53;2;fioul
;2017-03;53;3;fioul
;2017-04;53;1;fioul
;2017-05;53;3;fioul
;2017-06;53;11;fioul
;2017-07;53;1;fioul
;2017-08;53;0;fioul
;2017-09;53;1;fioul
;2017-10;53;1;fioul
;2017-11;53;6;fioul
;2017-12;53;7;fioul
;2018-01;53;1;fioul
;2018-02;53;16;fioul
;2018-03;53;13;fioul
;2018-04;53;1;fioul
;2018-05;53;1;fioul
;2018-06;53;2;fioul
;2018-07;53;3;fioul
;2018-08;53;1;fioul
;2018-09;53;0;fioul
;2018-10;53;1;fioul
;2018-11;53;4;fioul
;2018-12;53;2;fioul
;2019-01;53;10;fioul
;2019-02;53;4;fioul
;2019-03;53;1;fioul
;2019-04;53;1;fioul
;2019-05;53;0;fioul
;2019-06;53;0;fioul
;2019-07;53;1;fioul
;2019-08;53;0;fioul
;2019-09;53;1;fioul
;2019-10;53;0;fioul
;2019-11;53;10;fioul
;2019-12;53;14;fioul
;2014-01;75;0;fioul
;2014-02;75;6;fioul
;2014-03;75;6;fioul
;2014-04;75;4;fioul
;2014-05;75;1;fioul
;2014-06;75;1;fioul
;2014-07;75;3;fioul
;2014-08;75;0;fioul
;2014-09;75;0;fioul
;2014-10;75;0;fioul
;2014-11;75;0;fioul
;2014-12;75;0;fioul
;2015-01;75;0;fioul
;2015-02;75;0;fioul
;2015-03;75;2;fioul
;2015-04;75;6;fioul
;2015-05;75;1;fioul
;2015-06;75;2;fioul
;2015-07;75;3;fioul
;2015-08;75;2;fioul
;2015-09;75;7;fioul
;2015-10;75;9;fioul
;2015-11;75;7;fioul
;2015-12;75;5;fioul
;2016-01;75;9;fioul
;2016-02;75;10;fioul
;2016-03;75;10;fioul
;2016-04;75;10;fioul
;2016-05;75;10;fioul
;2016-06;75;9;fioul
;2016-07;75;9;fioul
;2016-08;75;10;fioul
;2016-09;75;10;fioul
;2016-10;75;10;fioul
;2016-11;75;10;fioul
;2016-12;75;10;fioul
;2017-01;75;11;fioul
;2017-02;75;9;fioul
;2017-03;75;10;fioul
;2017-04;75;10;fioul
;2017-05;75;10;fioul
;2017-06;75;7;fioul
;2017-07;75;6;fioul
;2017-08;75;10;fioul
;2017-09;75;10;fioul
;2017-10;75;10;fioul
;2017-11;75;10;fioul
;2017-12;75;10;fioul
;2018-01;75;0;fioul
;2018-02;75;0;fioul
;2018-03;75;0;fioul
;2018-04;75;0;fioul
;2018-05;75;0;fioul
;2018-06;75;0;fioul
;2018-07;75;0;fioul
;2018-08;75;0;fioul
;2018-09;75;0;fioul
;2018-10;75;0;fioul
;2018-11;75;0;fioul
;2018-12;75;0;fioul
;2019-01;75;10;fioul
;2019-02;75;9;fioul
;2019-03;75;10;fioul
;2019-04;75;10;fioul
;2019-05;75;10;fioul
;2019-06;75;7;fioul
;2019-07;75;6;fioul
;2019-08;75;10;fioul
;2019-09;75;10;fioul
;2019-10;75;10;fioul
;2019-11;75;11;fioul
;2019-12;75;12;fioul
;2014-01;76;-3;fioul
;2014-02;76;-3;fioul
;2014-03;76;-1;fioul
;2014-04;76;1;fioul
;2014-05;76;-3;fioul
;2014-06;76;-1;fioul
;2014-07;76;0;fioul
;2014-08;76;-2;fioul
;2014-09;76;4;fioul
;2014-10;76;3;fioul
;2014-11;76;4;fioul
;2014-12;76;0;fioul
;2015-01;76;-3;fioul
;2015-02;76;-3;fioul
;2015-03;76;2;fioul
;2015-04;76;-2;fioul
;2015-05;76;-2;fioul
;2015-06;76;-2;fioul
;2015-07;76;-2;fioul
;2015-08;76;-2;fioul
;2015-09;76;1;fioul
;2015-10;76;-3;fioul
;2015-11;76;49;fioul
;2015-12;76;-4;fioul
;2016-01;76;81;fioul
;2016-02;76;-2;fioul
;2016-03;76;-2;fioul
;2016-04;76;-1;fioul
;2016-05;76;-1;fioul
;2016-06;76;0;fioul
;2016-07;76;0;fioul
;2016-08;76;0;fioul
;2016-09;76;0;fioul
;2016-10;76;0;fioul
;2016-11;76;0;fioul
;2016-12;76;0;fioul
;2017-01;76;1;fioul
;2017-02;76;0;fioul
;2017-03;76;1;fioul
;2017-04;76;1;fioul
;2017-05;76;1;fioul
;2017-06;76;2;fioul
;2017-07;76;0;fioul
;2017-08;76;0;fioul
;2017-09;76;0;fioul
;2017-10;76;0;fioul
;2017-11;76;0;fioul
;2017-12;76;0;fioul
;2018-01;76;0;fioul
;2018-02;76;0;fioul
;2018-03;76;0;fioul
;2018-04;76;0;fioul
;2018-05;76;0;fioul
;2018-06;76;0;fioul
;2018-07;76;0;fioul
;2018-08;76;0;fioul
;2018-09;76;0;fioul
;2018-10;76;0;fioul
;2018-11;76;0;fioul
;2018-12;76;0;fioul
;2019-01;76;0;fioul
;2019-02;76;0;fioul
;2019-03;76;1;fioul
;2019-04;76;1;fioul
;2019-05;76;1;fioul
;2019-06;76;2;fioul
;2019-07;76;0;fioul
;2019-08;76;0;fioul
;2019-09;76;0;fioul
;2019-10;76;0;fioul
;2019-11;76;0;fioul
;2019-12;76;0;fioul
;2014-01;84;35;fioul
;2014-02;84;33;fioul
;2014-03;84;33;fioul
;2014-04;84;23;fioul
;2014-05;84;23;fioul
;2014-06;84;16;fioul
;2014-07;84;26;fioul
;2014-08;84;25;fioul
;2014-09;84;36;fioul
;2014-10;84;38;fioul
;2014-11;84;34;fioul
;2014-12;84;39;fioul
;2015-01;84;39;fioul
;2015-02;84;36;fioul
;2015-03;84;40;fioul
;2015-04;84;39;fioul
;2015-05;84;24;fioul
;2015-06;84;35;fioul
;2015-07;84;36;fioul
;2015-08;84;30;fioul
;2015-09;84;28;fioul
;2015-10;84;43;fioul
;2015-11;84;45;fioul
;2015-12;84;41;fioul
;2016-01;84;16;fioul
;2016-02;84;17;fioul
;2016-03;84;16;fioul
;2016-04;84;17;fioul
;2016-05;84;17;fioul
;2016-06;84;16;fioul
;2016-07;84;16;fioul
;2016-08;84;12;fioul
;2016-09;84;14;fioul
;2016-10;84;16;fioul
;2016-11;84;18;fioul
;2016-12;84;19;fioul
;2017-01;84;23;fioul
;2017-02;84;16;fioul
;2017-03;84;20;fioul
;2017-04;84;19;fioul
;2017-05;84;16;fioul
;2017-06;84;16;fioul
;2017-07;84;15;fioul
;2017-08;84;11;fioul
;2017-09;84;16;fioul
;2017-10;84;19;fioul
;2017-11;84;18;fioul
;2017-12;84;19;fioul
;2018-01;84;8;fioul
;2018-02;84;7;fioul
;2018-03;84;8;fioul
;2018-04;84;8;fioul
;2018-05;84;8;fioul
;2018-06;84;7;fioul
;2018-07;84;8;fioul
;2018-08;84;6;fioul
;2018-09;84;9;fioul
;2018-10;84;10;fioul
;2018-11;84;10;fioul
;2018-12;84;10;fioul
;2019-01;84;28;fioul
;2019-02;84;24;fioul
;2019-03;84;27;fioul
;2019-04;84;19;fioul
;2019-05;84;19;fioul
;2019-06;84;19;fioul
;2019-07;84;16;fioul
;2019-08;84;14;fioul
;2019-09;84;17;fioul
;2019-10;84;19;fioul
;2019-11;84;22;fioul
;2019-12;84;24;fioul
;2014-01;93;125;fioul
;2014-02;93;133;fioul
;2014-03;93;114;fioul
;2014-04;93;88;fioul
;2014-05;93;86;fioul
;2014-06;93;75;fioul
;2014-07;93;86;fioul
;2014-08;93;81;fioul
;2014-09;93;82;fioul
;2014-10;93;90;fioul
;2014-11;93;117;fioul
;2014-12;93;120;fioul
;2015-01;93;122;fioul
;2015-02;93;127;fioul
;2015-03;93;112;fioul
;2015-04;93;83;fioul
;2015-05;93;82;fioul
;2015-06;93;75;fioul
;2015-07;93;79;fioul
;2015-08;93;74;fioul
;2015-09;93;78;fioul
;2015-10;93;93;fioul
;2015-11;93;120;fioul
;2015-12;93;125;fioul
;2016-01;93;17;fioul
;2016-02;93;15;fioul
;2016-03;93;14;fioul
;2016-04;93;17;fioul
;2016-05;93;17;fioul
;2016-06;93;15;fioul
;2016-07;93;18;fioul
;2016-08;93;16;fioul
;2016-09;93;15;fioul
;2016-10;93;20;fioul
;2016-11;93;24;fioul
;2016-12;93;19;fioul
;2017-01;93;20;fioul
;2017-02;93;17;fioul
;2017-03;93;18;fioul
;2017-04;93;17;fioul
;2017-05;93;16;fioul
;2017-06;93;16;fioul
;2017-07;93;15;fioul
;2017-08;93;14;fioul
;2017-09;93;13;fioul
;2017-10;93;17;fioul
;2017-11;93;18;fioul
;2017-12;93;17;fioul
;2018-01;93;19;fioul
;2018-02;93;15;fioul
;2018-03;93;16;fioul
;2018-04;93;12;fioul
;2018-05;93;6;fioul
;2018-06;93;10;fioul
;2018-07;93;12;fioul
;2018-08;93;13;fioul
;2018-09;93;16;fioul
;2018-10;93;19;fioul
;2018-11;93;19;fioul
;2018-12;93;21;fioul
;2019-01;93;21;fioul
;2019-02;93;20;fioul
;2019-03;93;13;fioul
;2019-04;93;16;fioul
;2019-05;93;16;fioul
;2019-06;93;14;fioul
;2019-07;93;15;fioul
;2019-08;93;16;fioul
;2019-09;93;18;fioul
;2019-10;93;22;fioul
;2019-11;93;23;fioul
;2019-12;93;17;fioul
;2014-01;11;226;gaz
;2014-02;11;177;gaz
;2014-03;11;188;gaz
;2014-04;11;0;gaz
;2014-05;11;0;gaz
;2014-06;11;0;gaz
;2014-07;11;0;gaz
;2014-08;11;0;gaz
;2014-09;11;0;gaz
;2014-10;11;3;gaz
;2014-11;11;240;gaz
;2014-12;11;304;gaz
;2015-01;11;299;gaz
;2015-02;11;352;gaz
;2015-03;11;310;gaz
;2015-04;11;3;gaz
;2015-05;11;0;gaz
;2015-06;11;4;gaz
;2015-07;11;6;gaz
;2015-08;11;1;gaz
;2015-09;11;1;gaz
;2015-10;11;7;gaz
;2015-11;11;306;gaz
;2015-12;11;310;gaz
;2016-01;11;355;gaz
;2016-02;11;300;gaz
;2016-03;11;313;gaz
;2016-04;11;2;gaz
;2016-05;11;8;gaz
;2016-06;11;3;gaz
;2016-07;11;9;gaz
;2016-08;11;5;gaz
;2016-09;11;45;gaz
;2016-10;11;129;gaz
;2016-11;11;474;gaz
;2016-12;11;490;gaz
;2017-01;11;587;gaz
;2017-02;11;312;gaz
;2017-03;11;257;gaz
;2017-04;11;1;gaz
;2017-05;11;4;gaz
;2017-06;11;5;gaz
;2017-07;11;2;gaz
;2017-08;11;0;gaz
;2017-09;11;2;gaz
;2017-10;11;43;gaz
;2017-11;11;436;gaz
;2017-12;11;409;gaz
;2018-01;11;280;gaz
;2018-02;11;317;gaz
;2018-03;11;346;gaz
;2018-04;11;0;gaz
;2018-05;11;0;gaz
;2018-06;11;0;gaz
;2018-07;11;1;gaz
;2018-08;11;2;gaz
;2018-09;11;0;gaz
;2018-10;11;9;gaz
;2018-11;11;337;gaz
;2018-12;11;338;gaz
;2019-01;11;382;gaz
;2019-02;11;296;gaz
;2019-03;11;261;gaz
;2019-04;11;0;gaz
;2019-05;11;0;gaz
;2019-06;11;0;gaz
;2019-07;11;13;gaz
;2019-08;11;10;gaz
;2019-09;11;16;gaz
;2019-10;11;50;gaz
;2019-11;11;333;gaz
;2019-12;11;273;gaz
;2014-01;24;55;gaz
;2014-02;24;54;gaz
;2014-03;24;47;gaz
;2014-04;24;0;gaz
;2014-05;24;0;gaz
;2014-06;24;1;gaz
;2014-07;24;1;gaz
;2014-08;24;0;gaz
;2014-09;24;0;gaz
;2014-10;24;3;gaz
;2014-11;24;52;gaz
;2014-12;24;56;gaz
;2015-01;24;57;gaz
;2015-02;24;54;gaz
;2015-03;24;56;gaz
;2015-04;24;0;gaz
;2015-05;24;0;gaz
;2015-06;24;1;gaz
;2015-07;24;0;gaz
;2015-08;24;0;gaz
;2015-09;24;0;gaz
;2015-10;24;2;gaz
;2015-11;24;52;gaz
;2015-12;24;52;gaz
;2016-01;24;55;gaz
;2016-02;24;54;gaz
;2016-03;24;50;gaz
;2016-04;24;0;gaz
;2016-05;24;0;gaz
;2016-06;24;0;gaz
;2016-07;24;0;gaz
;2016-08;24;0;gaz
;2016-09;24;0;gaz
;2016-10;24;3;gaz
;2016-11;24;54;gaz
;2016-12;24;61;gaz
;2017-01;24;84;gaz
;2017-02;24;69;gaz
;2017-03;24;70;gaz
;2017-04;24;0;gaz
;2017-05;24;0;gaz
;2017-06;24;0;gaz
;2017-07;24;0;gaz
;2017-08;24;0;gaz
;2017-09;24;0;gaz
;2017-10;24;2;gaz
;2017-11;24;65;gaz
;2017-12;24;70;gaz
;2018-01;24;88;gaz
;2018-02;24;75;gaz
;2018-03;24;75;gaz
;2018-04;24;0;gaz
;2018-05;24;0;gaz
;2018-06;24;0;gaz
;2018-07;24;0;gaz
;2018-08;24;0;gaz
;2018-09;24;7;gaz
;2018-10;24;8;gaz
;2018-11;24;58;gaz
;2018-12;24;61;gaz
;2019-01;24;88;gaz
;2019-02;24;69;gaz
;2019-03;24;70;gaz
;2019-04;24;8;gaz
;2019-05;24;4;gaz
;2019-06;24;0;gaz
;2019-07;24;0;gaz
;2019-08;24;8;gaz
;2019-09;24;9;gaz
;2019-10;24;17;gaz
;2019-11;24;67;gaz
;2019-12;24;79;gaz
;2014-01;27;90;gaz
;2014-02;27;66;gaz
;2014-03;27;75;gaz
;2014-04;27;19;gaz
;2014-05;27;21;gaz
;2014-06;27;11;gaz
;2014-07;27;10;gaz
;2014-08;27;11;gaz
;2014-09;27;12;gaz
;2014-10;27;13;gaz
;2014-11;27;82;gaz
;2014-12;27;72;gaz
;2015-01;27;93;gaz
;2015-02;27;101;gaz
;2015-03;27;105;gaz
;2015-04;27;26;gaz
;2015-05;27;19;gaz
;2015-06;27;19;gaz
;2015-07;27;18;gaz
;2015-08;27;17;gaz
;2015-09;27;15;gaz
;2015-10;27;21;gaz
;2015-11;27;79;gaz
;2015-12;27;82;gaz
;2016-01;27;106;gaz
;2016-02;27;93;gaz
;2016-03;27;92;gaz
;2016-04;27;19;gaz
;2016-05;27;19;gaz
;2016-06;27;17;gaz
;2016-07;27;20;gaz
;2016-08;27;17;gaz
;2016-09;27;18;gaz
;2016-10;27;45;gaz
;2016-11;27;92;gaz
;2016-12;27;105;gaz
;2017-01;27;126;gaz
;2017-02;27;88;gaz
;2017-03;27;78;gaz
;2017-04;27;26;gaz
;2017-05;27;29;gaz
;2017-06;27;22;gaz
;2017-07;27;23;gaz
;2017-08;27;20;gaz
;2017-09;27;20;gaz
;2017-10;27;44;gaz
;2017-11;27;103;gaz
;2017-12;27;125;gaz
;2018-01;27;120;gaz
;2018-02;27;112;gaz
;2018-03;27;118;gaz
;2018-04;27;16;gaz
;2018-05;27;19;gaz
;2018-06;27;18;gaz
;2018-07;27;19;gaz
;2018-08;27;20;gaz
;2018-09;27;44;gaz
;2018-10;27;43;gaz
;2018-11;27;109;gaz
;2018-12;27;130;gaz
;2019-01;27;126;gaz
;2019-02;27;115;gaz
;2019-03;27;100;gaz
;2019-04;27;43;gaz
;2019-05;27;19;gaz
;2019-06;27;17;gaz
;2019-07;27;19;gaz
;2019-08;27;30;gaz
;2019-09;27;40;gaz
;2019-10;27;34;gaz
;2019-11;27;116;gaz
;2019-12;27;118;gaz
;2014-01;28;239;gaz
;2014-02;28;219;gaz
;2014-03;28;227;gaz
;2014-04;28;137;gaz
;2014-05;28;136;gaz
;2014-06;28;117;gaz
;2014-07;28;116;gaz
;2014-08;28;124;gaz
;2014-09;28;129;gaz
;2014-10;28;150;gaz
;2014-11;28;232;gaz
;2014-12;28;250;gaz
;2015-01;28;238;gaz
;2015-02;28;223;gaz
;2015-03;28;195;gaz
;2015-04;28;123;gaz
;2015-05;28;125;gaz
;2015-06;28;122;gaz
;2015-07;28;127;gaz
;2015-08;28;122;gaz
;2015-09;28;142;gaz
;2015-10;28;129;gaz
;2015-11;28;228;gaz
;2015-12;28;237;gaz
;2016-01;28;268;gaz
;2016-02;28;251;gaz
;2016-03;28;264;gaz
;2016-04;28;153;gaz
;2016-05;28;136;gaz
;2016-06;28;121;gaz
;2016-07;28;124;gaz
;2016-08;28;160;gaz
;2016-09;28;111;gaz
;2016-10;28;100;gaz
;2016-11;28;232;gaz
;2016-12;28;248;gaz
;2017-01;28;233;gaz
;2017-02;28;214;gaz
;2017-03;28;267;gaz
;2017-04;28;178;gaz
;2017-05;28;186;gaz
;2017-06;28;153;gaz
;2017-07;28;166;gaz
;2017-08;28;160;gaz
;2017-09;28;160;gaz
;2017-10;28;201;gaz
;2017-11;28;325;gaz
;2017-12;28;308;gaz
;2018-01;28;293;gaz
;2018-02;28;301;gaz
;2018-03;28;280;gaz
;2018-04;28;158;gaz
;2018-05;28;168;gaz
;2018-06;28;109;gaz
